PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
cs_universitatea_craiova_stefan_baiaram,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,10,Stefan Baiaram,Centre-Forward,31/12/2002 (23),Romania,€4.50m,cs_universitatea_craiova_stefan_baiaram.png,Superliga,Romania
cs_universitatea_craiova_assad_al-hamlawi,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,9,Assad Al-Hamlawi,Centre-Forward,27/10/2000 (25),Palestine,€1.40m,cs_universitatea_craiova_assad_al-hamlawi.png,Superliga,Romania
cs_universitatea_craiova_steven_nsimba,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,7,Steven Nsimba,Centre-Forward,31/05/1996 (29),France,€800k,cs_universitatea_craiova_steven_nsimba.png,Superliga,Romania
cs_universitatea_craiova_monday_etim,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,12,Monday Etim,Centre-Forward,04/12/1998 (27),Nigeria,€550k,cs_universitatea_craiova_monday_etim.png,Superliga,Romania
fcv_farul_constanta_alexandru_buzbuchi,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,1,Alexandru Buzbuchi,Goalkeeper,31/10/1993 (32),Romania,€800k,fcv_farul_constanta_alexandru_buzbuchi.png,Superliga,Romania
fcv_farul_constanta_rafael_munteanu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,12,Rafael Munteanu,Goalkeeper,01/03/2006 (19),Romania,€100k,fcv_farul_constanta_rafael_munteanu.png,Superliga,Romania
fcv_farul_constanta_david_dinca,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,-,David Dinca,Goalkeeper,24/04/2004 (21),Romania,€75k,fcv_farul_constanta_david_dinca.png,Superliga,Romania
fcv_farul_constanta_gustavo_marins,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,4,Gustavo Marins,Centre-Back,11/02/2002 (23),Brazil,€600k,fcv_farul_constanta_gustavo_marins.png,Superliga,Romania
fcv_farul_constanta_bogdan_tiru,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,15,Bogdan Tiru,Centre-Back,15/03/1994 (31),Romania,€250k,fcv_farul_constanta_bogdan_tiru.jpg,Superliga,Romania
fcv_farul_constanta_lucas_pellegrini,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,21,Lucas Pellegrini,Centre-Back,17/04/2000 (25),France,€200k,fcv_farul_constanta_lucas_pellegrini.png,Superliga,Romania
