PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
olympique_lyon_tanner_tessmann,olympique_lyon,Olympique Lyon,olympique_lyon.png,6,Tanner Tessmann,Defensive Midfield,24,United States,€12.00m,olympique_lyon_tanner_tessmann.jpg,Ligue 1,Franta
olympique_lyon_orel_mangala,olympique_lyon,Olympique Lyon,olympique_lyon.png,5,Orel Mangala,Defensive Midfield,27,Belgium,€10.00m,olympique_lyon_orel_mangala.jpg,Ligue 1,Franta
olympique_lyon_mathys_de_carvalho,olympique_lyon,Olympique Lyon,olympique_lyon.png,39,Mathys De Carvalho,Defensive Midfield,20,Portugal,€4.00m,olympique_lyon_mathys_de_carvalho.jpg,Ligue 1,Franta
olympique_lyon_corentin_tolisso,olympique_lyon,Olympique Lyon,olympique_lyon.png,8,Corentin Tolisso,Central Midfield,31,France,€12.00m,olympique_lyon_corentin_tolisso.jpg,Ligue 1,Franta
olympique_lyon_khalis_merah,olympique_lyon,Olympique Lyon,olympique_lyon.png,44,Khalis Merah,Central Midfield,18,France,€8.00m,olympique_lyon_khalis_merah.jpg,Ligue 1,Franta
olympique_lyon_pavel_sulc,olympique_lyon,Olympique Lyon,olympique_lyon.png,10,Pavel Sulc,Attacking Midfield,25,Czech Republic,€12.00m,olympique_lyon_pavel_sulc.jpg,Ligue 1,Franta
olympique_lyon_adam_karabec,olympique_lyon,Olympique Lyon,olympique_lyon.png,7,Adam Karabec,Attacking Midfield,22,Czech Republic,€8.00m,olympique_lyon_adam_karabec.jpg,Ligue 1,Franta
olympique_lyon_noah_nartey,olympique_lyon,Olympique Lyon,olympique_lyon.png,99,Noah Nartey,Attacking Midfield,20,Denmark,€8.00m,olympique_lyon_noah_nartey.jpg,Ligue 1,Franta
olympique_lyon_malick_fofana,olympique_lyon,Olympique Lyon,olympique_lyon.png,11,Malick Fofana,Left Winger,20,Belgium,€30.00m,olympique_lyon_malick_fofana.jpg,Ligue 1,Franta
olympique_lyon_afonso_moreira,olympique_lyon,Olympique Lyon,olympique_lyon.png,17,Afonso Moreira,Left Winger,20,Portugal,€5.00m,olympique_lyon_afonso_moreira.jpg,Ligue 1,Franta
olympique_lyon_ernest_nuamah,olympique_lyon,Olympique Lyon,olympique_lyon.png,37,Ernest Nuamah,Right Winger,22,Ghana,€12.00m,olympique_lyon_ernest_nuamah.jpg,Ligue 1,Franta
olympique_lyon_rachid_ghezzal,olympique_lyon,Olympique Lyon,olympique_lyon.png,18,Rachid Ghezzal,Right Winger,33,Algeria,€700k,olympique_lyon_rachid_ghezzal.jpg,Ligue 1,Franta
olympique_lyon_endrick,olympique_lyon,Olympique Lyon,olympique_lyon.png,9,Endrick,Centre-Forward,19,Brazil,€25.00m,olympique_lyon_endrick.jpg,Ligue 1,Franta
olympique_lyon_enzo_molebe,olympique_lyon,Olympique Lyon,olympique_lyon.png,29,Enzo Molebe,Centre-Forward,18,France,€200k,olympique_lyon_enzo_molebe.jpg,Ligue 1,Franta
olympique_lyon_alejandro_gomes_rodriguez,olympique_lyon,Olympique Lyon,olympique_lyon.png,32,Alejandro Gomes Rodriguez,Centre-Forward,17,England,€150k,olympique_lyon_alejandro_gomes_rodriguez.jpg,Ligue 1,Franta
